Frozen,2013,5,Kristen Bell,Anna (voice),Idina Menzel,Elsa (voice),Jonathan Groff,Kristoff (voice),Josh Gad,Olaf (voice),Santino Fontana,Hans (voice)
The Matrix Reloaded,2003,5,Keanu Reeves,Thomas "Neo" Anderson,Carrie-Anne Moss,Trinity,Laurence Fishburne,Morpheus,Hugo Weaving,Agent Smith,Helmut Bakaitis,The Architect
Thor: The Dark World,2013,5,Chris Hemsworth,Thor,Natalie Portman,Jane Foster,Tom Hiddleston,Loki,Anthony Hopkins,Odin,Christopher Eccleston,Malekith
Mad Max: Fury Road,2015,5,Tom Hardy,Max Rockatansky,Charlize Theron,Imperator Furiosa,Nicholas Hoult,Nux,Hugh Keays-Byrne,Immortan Joe,Josh Helman,Slit
Angels & Demons,2009,5,Tom Hanks,Robert Langdon,Ewan McGregor,Camerlengo Patrick McKenna,Ayelet Zurer,Vittoria Vetra,Stellan Skarsgård,Commander Richter,Pierfrancesco Favino,Inspector Olivetti
Thor,2011,5,Chris Hemsworth,Thor Odinson,Natalie Portman,Jane Foster,Tom Hiddleston,Loki,Anthony Hopkins,Odin,Stellan Skarsgård,Erik Selvig
Bolt,2008,5,John Travolta,Bolt (voice),Miley Cyrus,Penny (voice),Susie Essman,Mittens (voice),Mark Walton,Rhino (voice),Malcolm McDowell,Dr. Calico (voice)
G-Force,2009,5,Sam Rockwell,Darwin the Guinea Pig (voice),Penélope Cruz,Juarez the Guinea Pig (voice),Tracy Morgan,Blaster the Guinea Pig (voice),Jon Favreau,Hurley the Guinea Pig (voice),Steve Buscemi,Bucky the Hamster (voice)
Wrath of the Titans,2012,5,Sam Worthington,Perseus,Liam Neeson,Zeus,Ralph Fiennes,Hades,Edgar Ramírez,Ares,Toby Kebbell,Argenor
Dark Shadows,2012,5,Johnny Depp,Barnabas Collins,Michelle Pfeiffer,Elizabeth Collins Stoddard,Helena Bonham Carter,Dr. Julia Hoffman,Jackie Earle Haley,Willie Loomis,Jonny Lee Miller,Roger Collins
Mission: Impossible - Rogue Nation,2015,5,Tom Cruise,Ethan Hunt,Rebecca Ferguson,Ilsa Faust,Simon Pegg,Benji Dunn,Jeremy Renner,William Brandt,Ving Rhames,Luther Stickell
The Wolfman,2010,5,Benicio del Toro,Lawrence Talbot,Anthony Hopkins,Sir John Talbot,Emily Blunt,Gwen Conliffe,Hugo Weaving,Inspector Francis Abberline,Cristina Contes,Solana Talbot
Bee Movie,2007,5,Jerry Seinfeld,Barry B. Benson,Renée Zellweger,Vanessa Bloome,Jim Cummings,NarratorandGraduation Announcer (voice),Matthew Broderick,Adam Flayman,Patrick Warburton,Ken
Kung Fu Panda 2,2011,5,Jack Black,Po (voice),Angelina Jolie,Tigress (voice),Dustin Hoffman,Shifu (voice),Gary Oldman,Lord Shen (voice),Jackie Chan,Monkey (voice)
The Last Airbender,2010,5,Noah Ringer,Aang,Nicola Peltz,Katara,Jackson Rathbone,Sokka,Dev Patel,Zuko,Shaun Toub,Uncle Iroh
Mission: Impossible III,2006,5,Tom Cruise,Ethan Hunt,Philip Seymour Hoffman,Owen Davian,Ving Rhames,Luther Stickell,Billy Crudup,Musgrave,Jonathan Rhys Meyers,Declan
White House Down,2013,5,Channing Tatum,Cale,Jamie Foxx,President James Sawyer,Joey King,Emily,Maggie Gyllenhaal,Finnerty,Richard Jenkins,Raphelson
Mars Needs Moms,2011,5,Seth Green,Milo (voice),Joan Cusack,Mom (voice),Dan Fogler,Gribble (voice),Breckin Meyer,Alien (voice),Elisabeth Harnois,Ki (voice)
Flushed Away,2006,5,Hugh Jackman,Roddy,Kate Winslet,Rita,Ian McKellen,The Toad,Jean Reno,Le Frog,Bill Nighy,Whitey
Pan,2015,5,Levi Miller,Peter Pan,Garrett Hedlund,James Hook,Hugh Jackman,Blackbeard,Rooney Mara,Tiger Lily,Amanda Seyfried,Mary
Mr. Peabody & Sherman,2014,5,Ty Burrell,Mr. Peabody (voice),Max Charles,Sherman (voice),Ariel Winter,Penny Peterson (voice),Allison Janney,Ms. Grunion (voice),Ellie Kemper,Paula Peterson
Troy,2004,5,Brad Pitt,Achilles,Orlando Bloom,Paris,Eric Bana,Hector,Brian Cox,King Agamemnon,Sean Bean,Odysseus
Madagascar 3: Europe's Most Wanted,2012,5,Ben Stiller,Alex (voice),Sacha Baron Cohen,King Julien XIII (voice),David Schwimmer,Melman (voice),Frances McDormand,Captain Chantel DuBois (voice),Chris Rock,Marty (voice)
Die Another Day,2002,5,Pierce Brosnan,James Bond,Halle Berry,Jinx Johnson,Rosamund Pike,Miranda Frost,Rick Yune,Zao,Toby Stephens,Gustav Graves
Ghostbusters,2016,5,Melissa McCarthy,Abby Yates,Kristen Wiig,Erin Gilbert,Kate McKinnon,Jillian Holtzmann,Leslie Jones,Patty Tolan,Chris Hemsworth,Kevin Smith
Armageddon,1998,5,Bruce Willis,Harry S. Stamper,Billy Bob Thornton,Dan Truman, NASA Administrator,Ben Affleck,A.J. Frost,Liv Tyler,Grace Stamper,Will Patton,Charles 'Chick' Chapple
Men in Black II,2002,5,Tommy Lee Jones,Kevin Brown, Agent Kay,Will Smith,Agent Jay,Rip Torn,Zed,Lara Flynn Boyle,Serleena,Johnny Knoxville,ScradandCharlie
Beowulf,2007,5,Ray Winstone,Beowulf and Golden Man and Dragon,Angelina Jolie,Grendel's Mother,Anthony Hopkins,Hrothgar,Robin Wright,Wealthow,John Malkovich,Unferth
Kung Fu Panda 3,2016,5,Jack Black,Po (voice),Bryan Cranston,Li (voice),Dustin Hoffman,Shifu (voice),Angelina Jolie,Tigress (voice),J.K. Simmons,Kai (voice)
Mission: Impossible - Ghost Protocol,2011,5,Tom Cruise,Ethan Hunt,Jeremy Renner,Brandt,Simon Pegg,Benji Dunn,Paula Patton,Jane Carter,Anil Kapoor,Brij Nath
Rise of the Guardians,2012,5,Chris Pine,Jack Frost (voice),Alec Baldwin,North (voice),Jude Law,Pitch (voice),Isla Fisher,Tooth (voice),Hugh Jackman,E. Aster Bunnymund (voice)
Fun with Dick and Jane,2005,5,Jim Carrey,Dick Harper,Téa Leoni,Jane Harper,Alec Baldwin,Jack McCallister,Richard Jenkins,Frank Bascombe,Angie Harmon,Veronica Cleeman
The Last Samurai,2003,5,Tom Cruise,Captain Nathan Algren,Ken Watanabe,Katsumoto,William Atherton,Winchester Rep,Chad Lindberg,Winchester Rep Assistant,Billy Connolly,Zebulon Gant
Exodus: Gods and Kings,2014,5,Christian Bale,Moses,Joel Edgerton,Ramses II,John Turturro,Sethos I,Aaron Paul,Joshua,Ben Mendelsohn,Viceroy Hegep
Star Trek,2009,5,Chris Pine,James T. Kirk,Zachary Quinto,Spock,Leonard Nimoy,Spock Prime,Eric Bana,Nero,Bruce Greenwood,Christopher Pike
Spider-Man,2002,5,Tobey Maguire,Peter Parker and Spider-Man,Willem Dafoe,Norman Osborn and Green Goblin,Kirsten Dunst,Mary Jane Watson,James Franco,Harry Osborn,Cliff Robertson,Ben Parker
How to Train Your Dragon 2,2014,5,Jay Baruchel,Hiccup (voice),Gerard Butler,Stoick the Vast (voice),Kristen Wiig,Ruffnut (voice),Jonah Hill,Snotlout (voice),Cate Blanchett,Valka (voice)
Gods of Egypt,2016,5,Brenton Thwaites,Bek,Nikolaj Coster-Waldau,Horus,Gerard Butler,Set,Courtney Eaton,Zaya,Elodie Yung,Hathor
Stealth,2005,5,Josh Lucas,Lt. Ben Gannon,Jessica Biel,Lt. Kara Wade,Jamie Foxx,Lt. Henry Purcell,Sam Shepard,Capt. George Cummings,Richard Roxburgh,Dr. Keith Orbit
Watchmen,2009,5,Malin Åkerman,Laurie Jupiter and Silk Spectre II,Billy Crudup,Jon Osterman and Dr. Manhattan,Carla Gugino,Sally Jupiter and Silk Spectre,Jeffrey Dean Morgan,Edward Blake and The Comedian,Patrick Wilson,Dan Dreiberg and Nite Owl II
Lethal Weapon 4,1998,5,Mel Gibson,Martin Riggs,Danny Glover,Roger Murtaugh,Joe Pesci,Leo Getz,Rene Russo,Lorna Cole,Jet Li,Wah Sing Ku
Hulk,2003,5,Eric Bana,Bruce Banner and The Hulk,Jennifer Connelly,Betty Ross,Sam Elliott,Thaddeus E. "Thunderbolt" Ross,Josh Lucas,Glenn Talbot,Nick Nolte,The Father
G.I. Joe: Retaliation,2013,5,Dwayne Johnson,Marvin Hinton and Roadblock,D.J. Cotrona,Dashiell Faireborn and Flint,Adrianne Palicki,Jaye Burnett and Lady Jaye,Bruce Willis,Joe Colton,Ray Park,Snake Eyes
Sahara,2005,5,Matthew McConaughey,Dirk Pitt,Penélope Cruz,Eva Rojas,Steve Zahn,Al Giordino,William H. Macy,Admiral Jim Sandecker,Lennie James,General Zateb Kazim
Final Fantasy: The Spirits Within,2001,5,Donald Sutherland,Dr. Cid (voice),Ming-Na Wen,Dr. Aki Ross (voice),Alec Baldwin,Cap. Gray Edwards (voice),Ving Rhames,Sgt. Ryan Whitaker (voice),Steve Buscemi,Off. Neil Fleming (voice)
Captain America: The First Avenger,2011,5,Chris Evans,Steve Rogers and Captain America,Hugo Weaving,Johann Schmidt and Red Skull,Tommy Lee Jones,Col. Chester Phillips,Hayley Atwell,Peggy Carter,Sebastian Stan,James Buchanan 'Bucky' Barnes
The World Is Not Enough,1999,5,Pierce Brosnan,James Bond,Sophie Marceau,Elektra King,Robert Carlyle,Renard,Denise Richards,Dr. Christmas Jones,Robbie Coltrane,Valentin Zukovsky
Master and Commander: The Far Side of the World,2003,5,Russell Crowe,Captain Jack Aubrey,Paul Bettany,Dr. Stephen Maturin,James D'Arcy,1st Lt. Tom Pullings,Billy Boyd,Barrent Bonden,Joseph Morgan,William Warley, Cpt. of Mizzentop
The Twilight Saga: Breaking Dawn - Part 2,2012,5,Kristen Stewart,Isabella 'Bella' Swan,Robert Pattinson,Edward Cullen,Taylor Lautner,Jacob Black,Peter Facinelli,Carlisle Cullen,Elizabeth Reaser,Esme Cullen
Happy Feet Two,2011,5,Elijah Wood,Mumble (voice),Robin Williams,Ramon and Lovelace (voice),Pink,Gloria (voice),E.G. Daily,Erik (voice),Johnny A. Sanchez,Lombardo (voice)
The Incredible Hulk,2008,5,Edward Norton,Bruce Banner and The Hulk,Liv Tyler,Betty Ross,Tim Roth,Emil Blonsky and Abomination,William Hurt,General Thaddeus "Thunderbolt" Ross and The Red Hulk,Tim Blake Nelson,Dr. Samuel Sterns and The Leader
The BFG,2016,5,Ruby Barnhill,Sophie,Mark Rylance,The BFG,Rebecca Hall,Mary,Jemaine Clement,Fleshlumpeater,Bill Hader,Bloodbottler
The Revenant,2015,5,Leonardo DiCaprio,Hugh Glass,Tom Hardy,John Fitzgerald,Will Poulter,Jim Bridger,Domhnall Gleeson,Captain Andrew Henry,Paul Anderson,Anderson
Turbo,2013,5,Ryan Reynolds,Turbo (voice),Paul Giamatti,Chet (voice),Michael Peña,Tito (voice),Samuel L. Jackson,Whiplash (voice),Luis Guzmán,Angelo (voice)
Rango,2011,5,Johnny Depp,Rango (voice),Isla Fisher,Beans (Voice),Ned Beatty,Tortoise John (voice),Bill Nighy,Rattlesnake Jake (voice),Alfred Molina,Roadkill (Voice)
Penguins of Madagascar,2014,5,Tom McGrath,Skipper (voice),Chris Miller,Kowalski (voice),Christopher Knights,Private (voice),Conrad Vernon,Rico (voice),John Malkovich,Dave (voice)
The Bourne Ultimatum,2007,5,Matt Damon,Jason Bourne,Julia Stiles,Nicky Parsons,David Strathairn,Noah Vosen,Scott Glenn,Ezra Kramer,Paddy Considine,Simon Ross
Kung Fu Panda,2008,5,Jack Black,Po (voice),Dustin Hoffman,Shifu (voice),Angelina Jolie,Master Tigress (voice),Jackie Chan,Master Monkey (voice),Lucy Liu,Master Viper (voice)
Ant-Man,2015,5,Paul Rudd,Scott Lang and Ant-Man,Michael Douglas,Dr. Hank Pym,Evangeline Lilly,Hope van Dyne,Corey Stoll,Darren Cross and Yellowjacket,Bobby Cannavale,Paxton
The Hunger Games: Catching Fire,2013,5,Jennifer Lawrence,Katniss Everdeen,Josh Hutcherson,Peeta Mellark,Liam Hemsworth,Gale Hawthorne,Woody Harrelson,Haymitch Abernathy,Elizabeth Banks,Effie Trinket
Home,2015,5,Jim Parsons,Oh (voice),Rihanna,Gratuity 'Tip' Tucci (voice),Steve Martin,Capitain Smek (voice),Jennifer Lopez,Lucy Tucci (voice),Matt Jones,Kyle (voice)
War of the Worlds,2005,5,Tom Cruise,Ray Ferrier,Dakota Fanning,Rachel Ferrier,Miranda Otto,Mary-Ann,Justin Chatwin,Robbie Ferrier,Tim Robbins,Harlan Ogilvy
Bad Boys II,2003,5,Martin Lawrence,Detective Marcus Burnett,Will Smith,Detective Mike Lowrey,Jordi Mollà,Hector Juan Carlos 'Johnny' Tapia,Gabrielle Union,Sydney 'Syd' Burnett,Peter Stormare,Alexei
Puss in Boots,2011,5,Antonio Banderas,Puss in Boots (voice),Salma Hayek,Kitty Softpaws (voice),Zach Galifianakis,Humpty Dumpty (voice),Billy Bob Thornton,Jack (voice),Amy Sedaris,Jill (voice)
Salt,2010,5,Angelina Jolie,Evelyn Salt,Liev Schreiber,Theodore Winter,Chiwetel Ejiofor,Darryl Peabody,Daniel Olbrychski,Oleg Vasilyevich Orlov,August Diehl,Mike Krause
Noah,2014,5,Russell Crowe,Noah,Jennifer Connelly,Naameh,Emma Watson,Ila,Logan Lerman,Ham,Anthony Hopkins,Methuselah
The Adventures of Tintin,2011,5,Jamie Bell,Tintin (voice),Andy Serkis,Captain Haddock and Sir Francis Haddock (voice),Daniel Craig,Sakharine and Red Rackham (voice),Nick Frost,Thomson (voice),Simon Pegg,Inspector Thompson (voice)
Harry Potter and the Prisoner of Azkaban,2004,5,Daniel Radcliffe,Harry Potter,Rupert Grint,Ron Weasley,Emma Watson,Hermione Granger,Gary Oldman,Sirius Black,David Thewlis,Remus Lupin
Australia,2008,5,Nicole Kidman,Lady Sarah Ashley,Hugh Jackman,The Drover,Essie Davis,Katherine,David Wenham,Neil Fletcher,Bryan Brown,King Carney
After Earth,2013,5,Jaden Smith,Kitai Raige,Will Smith,Cypher Raige,Sophie Okonedo,Faia Raige,Zoë Kravitz,Senshi Raige,Glenn Morshower,Commander Velan
Dinosaur,2000,5,D. B. Sweeney,Aladar (voice),Alfre Woodard,Plio (voice),Ossie Davis,Yar (voice),Max Casella,Zini (voice),Hayden Panettiere,Suri (voice)
Night at the Museum: Secret of the Tomb,2014,5,Ben Stiller,Larry Daley,Rami Malek,Ahkmenrah,Rebel Wilson,Tilly,Robin Williams,Theodore Roosevelt,Owen Wilson,Jedediah Smith
Megamind,2010,5,Will Ferrell,Megamind (voice),Brad Pitt,Metro Man (voice),Tina Fey,Roxanne Ritchi (voice),Jonah Hill,Titan (voice),David Cross,Minion (voice)
Harry Potter and the Philosopher's Stone,2001,5,Daniel Radcliffe,Harry Potter,Rupert Grint,Ron Weasley,Emma Watson,Hermione Granger,Richard Harris,Albus Dumbledore,Tom Felton,Draco Malfoy
R.I.P.D.,2013,5,Jeff Bridges,Roy Pulsipher,Ryan Reynolds,Nick Walker,Kevin Bacon,Bobby Hayes,Stephanie Szostak,Julia,Mary-Louise Parker,Proctor
Pirates of the Caribbean: The Curse of the Black Pearl,2003,5,Johnny Depp,Captain Jack Sparrow,Geoffrey Rush,Captain Hector Barbossa,Orlando Bloom,Will Turner,Keira Knightley,Elizabeth Swann,Jack Davenport,Commodore James Norrington
The Hunger Games: Mockingjay - Part 1,2014,5,Jennifer Lawrence,Katniss Everdeen,Josh Hutcherson,Peeta Mellark,Liam Hemsworth,Gale Hawthorne,Woody Harrelson,Haymitch Abernathy,Donald Sutherland,President Snow
The Da Vinci Code,2006,5,Tom Hanks,Robert Langdon,Audrey Tautou,Sophie Neveu,Ian McKellen,Sir Leigh Teabing,Paul Bettany,Silas,Jean Reno,Captain Bezu Fache
Rio 2,2014,5,Jesse Eisenberg,Blu (voice),Anne Hathaway,Jewel (voice),Leslie Mann,Linda (voice),Jamie Foxx,Nico (voice),Andy García,Eduardo (voice)
X2,2003,5,Patrick Stewart,Charles Xavier and Professor X,Hugh Jackman,Logan and Wolverine,Ian McKellen,Eric Lensherr and Magneto,Halle Berry,Ororo Munroe and Storm,Famke Janssen,Jean Grey and Phoenix
Fast Five,2011,5,Vin Diesel,Dominic Toretto,Paul Walker,Brian O'Conner,Jordana Brewster,Mia Toretto,Tyrese Gibson,Roman Pearce,Ludacris,Tej Parker
Sherlock Holmes: A Game of Shadows,2011,5,Robert Downey Jr.,Sherlock Holmes,Jude Law,Dr. John Watson,Jared Harris,Professor James Moriarty,Noomi Rapace,Madam Simza Heron,Kelly Reilly,Mary Morstan
Clash of the Titans,2010,5,Sam Worthington,Perseus,Liam Neeson,Zeus,Ralph Fiennes,Hades,Gemma Arterton,Io,Jason Flemyng,Calibos and Acrisius
Total Recall,1990,5,Arnold Schwarzenegger,Douglas QuaidandHauser,Sharon Stone,Lori,Rachel Ticotin,Melina,Ronny Cox,Vilos Cohaagen,Michael Ironside,Richter
The 13th Warrior,1999,5,Antonio Banderas,Ahmad Ibn Fadlān,Vladimir Kulich,Buliwyf,Dennis Storhøi,Herger the Joyous,Daniel Southern,Edgtho the Silent,Clive Russell,Helfdane the Fat
The Bourne Legacy,2012,5,Jeremy Renner,Aaron Cross,Rachel Weisz,Dr. Marta Shearing,Edward Norton,Byer,Scott Glenn,Ezra Kramer,Stacy Keach,Turso
Batman & Robin,1997,5,George Clooney,Bruce Wayne and Batman,Chris O'Donnell,Dick Grayson and Robin,Arnold Schwarzenegger,Dr. Victor Fries and Mr. Freeze,Uma Thurman,Dr. Pamela Isley and Poison Ivy,Alicia Silverstone,Barbara Wilson and Batgirl
How the Grinch Stole Christmas,2000,5,Jim Carrey,Grinch,Taylor Momsen,Cindy Lou Who,Jeffrey Tambor,Mayor Augustus Maywho,Christine Baranski,Martha May Whovier,Bill Irwin,Lou Lou Who
The Day After Tomorrow,2004,5,Dennis Quaid,Jack Hall,Jake Gyllenhaal,Sam Hall,Emmy Rossum,Laura Chapman,Dash Mihok,Jason Evans,Jay O. Sanders,Frank Harris
Mission: Impossible II,2000,5,Tom Cruise,Ethan Hunt,Dougray Scott,Sean Ambrose,Thandie Newton,Nyah Nordoff-Hall,Ving Rhames,Luther Stickell,Richard Roxburgh,Hugh Stamp
The Perfect Storm,2000,5,George Clooney,Capt. Billy Tyne,Mark Wahlberg,Bobby Shatford,Diane Lane,Christina " Chris " Cotter,John C. Reilly,Dale " Murp " Murphy,William Fichtner,David " Sully " Sullivan
Fantastic 4: Rise of the Silver Surfer,2007,5,Ioan Gruffudd,Reed Richards and Mr. Fantastic,Jessica Alba,Sue Richards and Invisible Woman,Chris Evans,Johnny Storm and Human Torch,Michael Chiklis,Ben Grimm and The Thing,Julian McMahon,Victor von Doom and Doctor Doom
Life of Pi,2012,5,Suraj Sharma,Pi Patel (16 and 17 Years),Irrfan Khan,Pi Patel (Adult),Ayush Tandon,Pi Patel (11 and 12 Years),Gautam Belur,Pi Patel (5 Years),Adil Hussain,Santosh Patel
Ghost Rider,2007,5,Nicolas Cage,Johnny BlazeandGhost Rider,Eva Mendes,Roxanne Simpson,Wes Bentley,Blackheart and Black King,Donal Logue,Mack,Sam Elliott,Carter Slade and Phantom Rider
Jason Bourne,2016,5,Matt Damon,Jason Bourne,Alicia Vikander,Heather Lee,Tommy Lee Jones,Robert Dewey,Vincent Cassel,Asset,Julia Stiles,Nicky Parsons
Charlie's Angels: Full Throttle,2003,5,Cameron Diaz,Natalie Cook,Drew Barrymore,Dylan Sanders,Lucy Liu,Alex Munday,Bernie Mac,Jimmy Bosley,Robert Patrick,Ray Carter
Prometheus,2012,5,Noomi Rapace,Dr. Elizabeth Shaw,Michael Fassbender,David,Guy Pearce,Peter Weyland,Idris Elba,Janek,Logan Marshall-Green,Charlie Holloway
Stuart Little 2,2002,5,Michael J. Fox,Stuart Little (voice),Geena Davis,Mrs. Eleanor Little,Hugh Laurie,Mr. Frederick Little,Jonathan Lipnicki,George Little,Anna Hoelck,Martha Little
Elysium,2013,5,Matt Damon,Max,Jodie Foster,Delacourt,Sharlto Copley,Kruger,Alice Braga,Frey,Diego Luna,Julio
The Chronicles of Riddick,2004,5,Vin Diesel,Riddick,Thandie Newton,Dame Vaako,Karl Urban,Vaako,Colm Feore,Lord Marshal,Linus Roache,Purifier
RoboCop,2014,5,Joel Kinnaman,RoboCop,Gary Oldman,Norton,Michael Keaton,Raymond Sellars,Abbie Cornish,Ellen Murphy,Jackie Earle Haley,Maddox
Speed Racer,2008,5,Emile Hirsch,Speed Racer,Christina Ricci,Trixie,Matthew Fox,Racer X,Susan Sarandon,Mom Racer,Scott Porter,Rex Racer
How Do You Know,2010,5,Reese Witherspoon,Lisa Jorgenson,Paul Rudd,George,Owen Wilson,Manny,Jack Nicholson,Charles,Kathryn Hahn,Annie
Knight and Day,2010,5,Tom Cruise,Roy Miller,Cameron Diaz,June Havens,Peter Sarsgaard,Fitzgerald,Viola Davis,CIA Director Isabel George,Jordi Mollà,Antonio Quintana
Oblivion,2013,5,Tom Cruise,Jack Harper,Morgan Freeman,Malcolm Beech,Olga Kurylenko,Julia Rusakova Harper,Andrea Riseborough,Victoria Olsen,Nikolaj Coster-Waldau,Sykes
Star Wars: Episode III - Revenge of the Sith,2005,5,Ewan McGregor,Obi-Wan Kenobi,Natalie Portman,Padmé Amidala,Hayden Christensen,Anakin Skywalker and Darth Vader,Ian McDiarmid,Chancellor Palpatine and Darth Sidious,Samuel L. Jackson,Mace Windu
Star Wars: Episode II - Attack of the Clones,2002,5,Ewan McGregor,Obi Wan Kenobi,Natalie Portman,Padmé Amidala,Hayden Christensen,Anakin Skywalker,Ian McDiarmid,Chancellor Palpatine,Samuel L. Jackson,Mace Windu
Monsters Inc.,2001,5,John Goodman,Sullivan (voice),Billy Crystal,Mike (voice),Mary Gibbs,Boo (voice),Steve Buscemi,Randall (voice),James Coburn,Waternoose (voice)
The Wolverine,2013,5,Hugh Jackman,Logan and Wolverine,Hiroyuki Sanada,Shingen,Famke Janssen,Jean Grey and Phoenix,Will Yun Lee,Harada,Tao Okamoto,Mariko Yashida
Star Wars: Episode I - The Phantom Menace,1999,5,Liam Neeson,Qui-Gon Jinn,Ewan McGregor,Obi Wan Kenobi,Natalie Portman,Padmé Amidala,Jake Lloyd,Anakin Skywalker,Ian McDiarmid,Senator Palpatine
The Croods,2013,5,Nicolas Cage,Grug Crood (voice),Emma Stone,Eep Crood (voice),Ryan Reynolds,Guy (voice),Catherine Keener,Ugga Crood (voice),Cloris Leachman,Gran Crood (voice)
Asterix at the Olympic Games,2008,5,Clovis Cornillac,Asterix,Gérard Depardieu,Obelix,Franck Dubosc,Troubadix,José Garcia,Vielverdrus,Stéphane Rousseau,Romantix
Windtalkers,2002,5,Nicolas Cage,Sergeant Joe Enders,Adam Beach,Private Ben Yahzee,Peter Stormare,Sergeant Eric Hjelmstad,Noah Emmerich,Corporal Charles Rogers,Mark Ruffalo,Pappas
The Huntsman: Winter's War,2016,5,Chris Hemsworth,The Huntsman,Charlize Theron,Ravenna,Emily Blunt,Freya,Jessica Chastain,Sara,Nick Frost,Nion
Teenage Mutant Ninja Turtles,2014,5,Megan Fox,April O'Neil,Will Arnett,Vernon Fenwick,William Fichtner,Eric Sacks,Alan Ritchson,Raphael,Noel Fisher,Michelangelo
Gravity,2013,5,Sandra Bullock,Dr. Ryan Stone,George Clooney,Matt Kowalski,Ed Harris,Mission Control (voice),Orto Ignatiussen,Aningaaq (voice),Phaldut Sharma,Shariff (voice)
Dante's Peak,1997,5,Pierce Brosnan,Harry Dalton,Linda Hamilton,Rachel Wando,Jamie Renée Smith,Lauren Wando,Jeremy Foley,Graham Wando,Elizabeth Hoffman,Ruth
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,5,Megan Fox,April O'Neil,Stephen Amell,Casey Jones,Will Arnett,Vernon Fenwick,Laura Linney,Chief Vincent,Pete Ploszek,Leonardo
Fantastic Four,2015,5,Miles Teller,Reed Richards and Mr. Fantastic,Kate Mara,Sue Storm and The Invisible Woman,Michael B. Jordan,Johnny Storm and The Human Torch,Jamie Bell,Ben Grimm and The Thing,Toby Kebbell,Victor Domashev and Doctor Doom
Night at the Museum,2006,5,Ben Stiller,Larry Daley,Jake Cherry,Nick Daley,Carla Gugino,Rebecca,Robin Williams,Theodore Roosevelt,Dick Van Dyke,Cecil Fredericks
San Andreas,2015,5,Dwayne Johnson,Ray Gaines,Alexandra Daddario,Blake Gaines,Carla Gugino,Emma Gaines,Ioan Gruffudd,Daniel Reddick,Archie Panjabi,Serena Johnson
Tomorrow Never Dies,1997,5,Pierce Brosnan,James Bond,Jonathan Pryce,Elliot Carver,Michelle Yeoh,Wai Lin,Teri Hatcher,Paris Carver,Ricky Jay,Henry Gupta
The Patriot,2000,5,Mel Gibson,Benjamin Martin,Heath Ledger,Gabriel Martin,Joely Richardson,Charlotte Selton,Jason Isaacs,Col. William Tavington,Tchéky Karyo,Jean Villeneuve
Ocean's Twelve,2004,5,George Clooney,Danny Ocean,Brad Pitt,Rusty Ryan,Catherine Zeta-Jones,Isabel Lahiri,Julia Roberts,Tess Ocean,Andy García,Terry Benedict
Mr. & Mrs. Smith,2005,5,Angelina Jolie,Jane Smith,Brad Pitt,John Smith,Vince Vaughn,Eddie,Adam Brody,Benjamin Danz,Kerry Washington,Jasmine
Insurgent,2015,5,Shailene Woodley,Beatrice "Tris" Prior,Theo James,Tobias "Four" Eaton,Kate Winslet,Jeanine Matthews,Ansel Elgort,Caleb Prior,Miles Teller,Peter Hayes
The Aviator,2004,5,Leonardo DiCaprio,Howard Hughes,Cate Blanchett,Katharine Hepburn,Kate Beckinsale,Ava Gardner,John C. Reilly,Noah Dietrich,Alec Baldwin,Juan Trippe
Gulliver's Travels,2010,5,Jack Black,Lemuel Gulliver,Amanda Peet,Darcy Silverman,Emily Blunt,Princess Mary,Jason Segel,Horatio,Chris O'Dowd,General Edward
The Green Hornet,2011,5,Seth Rogen,Britt Reid and Green Hornet,Jay Chou,Kato,Christoph Waltz,Chudnofsky,Cameron Diaz,Lenore Case,Edward Furlong,Tupper
300: Rise of an Empire,2014,5,Sullivan Stapleton,Themistocles,Eva Green,Artemisia,Lena Headey,Queen Gorgo,Callan Mulvey,Scylias,David Wenham,Dillios
